epoch;accuracy;loss;val_accuracy;val_loss
0;0.13121099770069122;3.7237894535064697;0.1668083667755127;3.433072328567505
1;0.31901103258132935;2.4741320610046387;0.3497704565525055;2.537961483001709
2;0.46528443694114685;1.8143013715744019;0.3990817964076996;3.041938543319702
3;0.2513202130794525;3.013064384460449;0.15133480727672577;7.5945844650268555
4;0.3470655381679535;2.377960443496704;0.38020744919776917;2.0177249908447266
5;0.5229236483573914;1.4993619918823242;0.6092501282691956;1.1978623867034912
6;0.4630940854549408;1.897938847541809;0.34160858392715454;2.4743895530700684
7;0.5429068803787231;1.5407708883285522;0.2948478162288666;6.959856033325195
8;0.5923547744750977;1.4045377969741821;0.16170719265937805;19.443655014038086
9;0.5509481430053711;1.557273268699646;0.6390069723129272;1.547689437866211
10;0.6345715522766113;1.2347071170806885;0.5558578372001648;1.474026083946228
11;0.7271363139152527;0.8909720778465271;0.6065294742584229;15.985318183898926
12;0.789486289024353;0.6860900521278381;0.8337017297744751;0.48607391119003296
13;0.8683089017868042;0.4178914427757263;0.8714504241943359;0.42318475246429443
14;0.8263022303581238;0.5910058617591858;0.8592076301574707;0.42506489157676697
15;0.9045847058296204;0.3155248165130615;0.8857337236404419;0.3271486163139343
16;0.915386438369751;0.26876604557037354;0.9012072682380676;0.2911734879016876
17;0.7751740217208862;0.8385920524597168;0.6078898310661316;1.5508062839508057
18;0.8975036144256592;0.33054253458976746;0.8993368744850159;0.2937532365322113
19;0.9364798665046692;0.20229500532150269;0.9307940602302551;0.19769462943077087
20;0.9487217664718628;0.15730608999729156;0.895766019821167;0.3255413770675659
21;0.9525924324989319;0.14613209664821625;0.9505186080932617;0.1580328643321991
22;0.937920093536377;0.2133857011795044;0.953579306602478;0.1465686410665512
23;0.9427508115768433;0.2039692997932434;0.9437170624732971;0.1728280931711197
24;0.9233677387237549;0.2648022770881653;0.9243326187133789;0.23310670256614685
