epoch;accuracy;loss;val_accuracy;val_loss
0;0.15383461117744446;3.638859987258911;0.018534263595938683;552.7969360351562
1;0.3183509409427643;2.5835347175598145;0.018194185569882393;88.67068481445312
2;0.4298187792301178;1.9501962661743164;0.042509775608778;45.19750213623047
3;0.3314630389213562;2.5572850704193115;0.1535453200340271;3.6394119262695312
4;0.45838335156440735;1.8852747678756714;0.5490562915802002;1.4031517505645752
5;0.6051668524742126;1.2923049926757812;0.615201473236084;1.2729053497314453
6;0.7020223140716553;0.9557972550392151;0.5820438861846924;1.7272639274597168
7;0.6965014338493347;1.001659631729126;0.7701071500778198;0.6965703368186951
8;0.8112397789955139;0.6234229803085327;0.783030092716217;0.9510508179664612
9;0.8518062829971313;0.49869075417518616;0.7777588963508606;0.8090273141860962
10;0.8598476052284241;0.4579089283943176;0.8748512268066406;0.43012624979019165
11;0.894983172416687;0.3588067889213562;0.8894745707511902;0.4899404048919678
12;0.7661725878715515;0.8573923707008362;0.4512837827205658;2.7994143962860107
13;0.7598415613174438;0.8124188184738159;0.5300118923187256;8.567913055419922
14;0.8806409239768982;0.37838754057884216;0.8658391237258911;0.5090102553367615
15;0.9027244448661804;0.32528379559516907;0.9010372161865234;0.3063682019710541
16;0.9072851538658142;0.2998271882534027;0.9194014668464661;0.2546553313732147
17;0.9359097480773926;0.20594677329063416;0.9311341643333435;0.29399603605270386
18;0.9531024694442749;0.15002095699310303;0.9389559626579285;0.1991243213415146
19;0.9629440903663635;0.11859104782342911;0.9338547587394714;0.20791900157928467
20;0.9622839689254761;0.12657010555267334;0.9260329604148865;0.22946204245090485
21;0.8548367619514465;0.5192475318908691;0.9277333617210388;0.23039177060127258
22;0.9449712038040161;0.18030022084712982;0.9306240677833557;0.21588991582393646
23;0.9500420093536377;0.1777254045009613;0.8597177267074585;1.4594706296920776
24;0.9575431942939758;0.1421048492193222;0.9569801092147827;0.1411803513765335
