epoch;accuracy;loss;val_accuracy;val_loss
0;0.15506480634212494;3.587815046310425;0.19860568642616272;3.1260697841644287
1;0.31703072786331177;2.618283748626709;0.19163407385349274;6.40579080581665
2;0.34211474657058716;2.452718496322632;0.40316271781921387;1.9285650253295898
3;0.5312950015068054;1.5478674173355103;0.5451453924179077;1.4201205968856812
4;0.7035525441169739;0.9481392502784729;0.640197217464447;1.316953182220459
5;0.7507501244544983;0.846484899520874;0.21288897097110748;35.28494644165039
6;0.6830592751502991;1.1171510219573975;0.7757183909416199;0.7171816229820251
7;0.542096734046936;1.6932560205459595;0.274443119764328;2.9330344200134277
8;0.4567030668258667;1.7724357843399048;0.5691208839416504;1.6430772542953491
9;0.6888502240180969;0.9659421443939209;0.7291277050971985;0.9033793210983276
10;0.7799447774887085;0.6813622713088989;0.7935725450515747;0.6636492609977722
11;0.8572971820831299;0.43404385447502136;0.8660091757774353;0.4009113013744354
12;0.8881720900535583;0.3447410762310028;0.8393130302429199;0.5078128576278687
13;0.8415446281433105;0.5183133482933044;0.8933854699134827;0.47837913036346436
14;0.8889822363853455;0.36400774121284485;0.8962761163711548;0.3055052161216736
15;0.9310189485549927;0.21420733630657196;0.9192314147949219;0.24213552474975586
16;0.8232417106628418;0.6531496644020081;0.5828940868377686;1.950021743774414
17;0.8815110325813293;0.3804973363876343;0.8024145364761353;6.410450458526611
18;0.9309889674186707;0.22214269638061523;0.9447373151779175;0.15801550447940826
19;0.949411928653717;0.16345922648906708;0.9391260147094727;0.19749145209789276
20;0.9501620531082153;0.15745124220848083;0.9438871145248413;0.1698072850704193
21;0.9547827839851379;0.15438637137413025;0.9483081102371216;0.18773388862609863
22;0.9009841680526733;0.3565196394920349;0.93300461769104;0.2214929461479187
23;0.9454512596130371;0.17971211671829224;0.9450773596763611;0.1629732996225357
24;0.958383321762085;0.13350634276866913;0.9488182067871094;0.16068074107170105
25;0.9639042019844055;0.11652391403913498;0.9580003619194031;0.12751927971839905
26;0.9530724883079529;0.15875455737113953;0.9081788659095764;0.3120485544204712
27;0.9656745195388794;0.10739172995090485;0.9687128067016602;0.09849529713392258
28;0.961473822593689;0.13590878248214722;0.8423737287521362;0.6724748611450195
29;0.9493818879127502;0.18594671785831451;0.8961061239242554;0.34274810552597046
